start_station_id,matched_station_name,GEOID,latitude,longitude,capacity,total_rides_2025,avg_daily_rides,median_daily_rides,avg_member_rides,avg_casual_rides,avg_member_share,active_days,avg_rides_per_active_day,median_household_income,poverty_rate,no_vehicle_share,households_per_sqkm,nearest_subway_dist_m,subway_count_500m,nearest_subway_name,rides_per_dock,stations_in_tract,income_band,poverty_band,no_vehicle_band,total_households,households_no_vehicle,borough,avg_weekday_rides,avg_weekday_member_share,avg_weekend_rides,avg_weekend_member_share,weekday_weekend_ratio
7883.10,Seneca Ave & Irvine St,36005011502,40.81872569990116,-73.88862490653992,19.0,816,4.34,4.0,3.346,0.995,0.787,188,4.3,30922.0,38.4,0.719762062128222,4499.0,295.4,1.0,Hunts Point Av,0.23,4,Low,High,High,1513.0,1089.0,Bronx,4.533,0.775,3.849,0.819,1.18
7884.04,E 149 St & Park Ave,36005006100,40.818154,-73.925294,27.0,11208,30.707,30.0,23.904,6.803,0.791,365,30.7,72123.0,10.7,0.5765333333333333,7722.9,123.2,2.0,149 St-Grand Concourse,1.14,2,Mid-Low,Moderate,Moderate,1875.0,1081.0,Bronx,32.877,0.803,25.26,0.759,1.3
7886.02,12 Ave & W 125 St,36061021900,40.818299,-73.960405,39.0,16723,47.374,43.0,36.555,10.819,0.824,353,47.4,21938.0,38.7,0.9015594541910332,7344.0,347.3,1.0,125 St,1.21,5,Low,High,Very High,2052.0,1850.0,Manhattan,44.711,0.853,54.11,0.751,0.83
7888.1,Dawson St & Intervale Ave,36005008700,40.819999,-73.897263,19.0,4,1.0,1.0,1.0,0.0,1.0,4,1.0,40188.0,36.9,0.727403156384505,9790.5,246.6,3.0,Intervale Av,0.05,5,Low,High,High,2091.0,1521.0,Bronx,1.0,1.0,1.0,1.0,1.0
7888.10,Dawson St & Intervale Ave,36005008700,40.819999,-73.897263,19.0,1294,4.108,4.0,2.959,1.149,0.738,315,4.1,40188.0,36.9,0.727403156384505,9790.5,246.6,3.0,Intervale Av,0.22,5,Low,High,High,2091.0,1521.0,Bronx,4.313,0.756,3.553,0.689,1.21
7891.06,Westchester Ave & E 156 St,36005007900,40.817802,-73.905203,23.0,3351,9.181,8.0,6.422,2.759,0.724,365,9.2,43081.0,31.3,0.7114606741573034,11241.1,263.3,2.0,Jackson Av,0.4,4,Low,High,High,2225.0,1583.0,Bronx,9.387,0.731,8.663,0.707,1.08
7893.05,Adam Clayton Powell Blvd & W 141 St,36061023000,40.819241,-73.941057,24.0,10607,29.06,29.0,24.047,5.014,0.832,365,29.1,27860.0,48.8,0.8572524942440521,22505.9,425.7,1.0,145 St,1.21,2,Low,High,Very High,3909.0,3351.0,Manhattan,30.425,0.839,25.635,0.814,1.19
7896.11,E 156 St & Brook Ave,36005007100,40.819823,-73.912411,19.0,7892,21.622,21.0,18.633,2.989,0.869,365,21.6,23148.0,36.4,0.7398692810457517,5789.7,536.1,0.0,Jackson Av,1.14,3,Low,High,High,1530.0,1132.0,Bronx,23.192,0.872,17.683,0.863,1.31
7901.04,Morris Ave & E 153 St,36005006700,40.820036,-73.921411,19.0,5755,15.81,16.0,12.989,2.821,0.838,364,15.8,30191.0,54.9,0.831060606060606,12427.7,481.8,1.0,149 St-Grand Concourse,0.83,3,Low,High,Very High,2640.0,2194.0,Bronx,16.245,0.844,14.709,0.821,1.1
7903.02,Broadway & W 133 St,36061022302,40.8190344,-73.956156,21.0,12233,33.515,33.0,26.819,6.696,0.82,365,33.5,50238.0,19.6,0.7774343122102009,21534.7,391.0,2.0,137 St-City College,1.6,1,Low,Elevated,High,1294.0,1006.0,Manhattan,35.326,0.832,28.971,0.791,1.22
7905.05,Garrison Ave & Manida St,36005009301,40.818743,-73.890247,30.0,2244,6.251,6.0,4.682,1.568,0.775,359,6.3,50962.0,26.0,0.6846234309623431,3349.9,246.5,1.0,Hunts Point Av,0.21,4,Low,High,Moderate,1912.0,1309.0,Bronx,6.51,0.793,5.58,0.728,1.17
7909.07,Westchester Ave & Longwood Ave,36005008700,40.819701,-73.901311,23.0,7082,19.403,19.0,14.995,4.408,0.785,365,19.4,40188.0,36.9,0.727403156384505,9790.5,40.7,2.0,Prospect Av,0.84,5,Low,High,High,2091.0,1521.0,Bronx,20.544,0.796,16.538,0.757,1.24
7910.01,Lenox Ave & W 144 St,36061021400,40.819783,-73.936521,22.0,8385,22.973,21.0,18.307,4.666,0.812,365,23.0,51068.0,24.5,0.807382867960246,15585.4,74.6,2.0,145 St,1.04,2,Low,Elevated,Very High,2113.0,1706.0,Manhattan,23.027,0.818,22.837,0.797,1.01
7910.1,Lenox Ave & W 146 St,36061023200,40.821111,-73.935971,24.0,95,1.61,1.0,1.39,0.22,0.873,59,1.6,27967.0,52.4,0.920234604105572,18893.2,80.1,2.0,145 St,0.07,4,Low,High,Very High,3410.0,3138.0,Manhattan,1.628,0.919,1.562,0.75,1.04
7910.10,Lenox Ave & W 146 St,36061023200,40.821111,-73.935971,24.0,5069,13.926,14.0,10.978,2.948,0.795,364,13.9,27967.0,52.4,0.920234604105572,18893.2,80.1,2.0,145 St,0.58,4,Low,High,Very High,3410.0,3138.0,Manhattan,14.365,0.802,12.827,0.776,1.12
7913.15,Cauldwell Ave & E 158 St,36005007500,40.81989,-73.908351,19.0,6140,16.822,17.0,13.962,2.86,0.831,365,16.8,34259.0,43.3,0.7617283950617284,10675.6,380.8,1.0,Jackson Av,0.89,2,Low,High,High,2430.0,1851.0,Bronx,19.1,0.846,11.106,0.793,1.72
7915.11,Edgecombe Ave & W 141 St,36061022102,40.820681,-73.945144,21.0,12961,35.51,36.0,30.247,5.263,0.859,365,35.5,67669.0,14.6,0.7003514938488576,11494.9,374.8,3.0,135 St,1.69,2,Mid-Low,Moderate,High,1138.0,797.0,Manhattan,36.697,0.866,32.529,0.842,1.13
7918.12,Melrose Ave & E 154 St,36005006700,40.819609,-73.916071,19.0,3698,10.244,9.0,8.191,2.053,0.81,361,10.2,30191.0,54.9,0.831060606060606,12427.7,414.2,1.0,3 Av-149 St,0.54,3,Low,High,Very High,2640.0,2194.0,Bronx,10.409,0.802,9.824,0.832,1.06
7920.05,Amsterdam Ave & W 136 St,36061022301,40.819746,-73.951819,21.0,10696,32.911,31.0,27.003,5.908,0.825,325,32.9,50668.0,31.9,0.828352490421456,13971.4,296.1,2.0,137 St-City College,1.57,2,Low,High,Very High,2610.0,2162.0,Manhattan,37.547,0.831,20.989,0.809,1.79
7922.01,Faile St & Garrison Ave,36005011502,40.820578,-73.888271,19.0,689,2.64,2.0,1.858,0.782,0.717,261,2.6,30922.0,38.4,0.719762062128222,4499.0,196.1,1.0,Hunts Point Av,0.14,4,Low,High,High,1513.0,1089.0,Bronx,2.646,0.748,2.619,0.621,1.01
7925.04,W 133 St & 12 Ave,36061021900,40.820003,-73.959089,19.0,4115,11.757,8.5,9.657,2.1,0.878,350,11.8,21938.0,38.7,0.9015594541910332,7344.0,495.4,1.0,125 St,0.62,5,Low,High,Very High,2052.0,1850.0,Manhattan,9.98,0.9,16.458,0.819,0.61
7927.08,E 163 St & Tiffany St,36005015900,40.821075,-73.895069,19.0,3819,10.521,10.0,7.873,2.647,0.761,363,10.5,25686.0,37.0,0.5640273704789834,9874.4,186.5,3.0,Intervale Av,0.55,1,Low,High,Moderate,1023.0,577.0,Bronx,11.245,0.776,8.667,0.722,1.3
7931.05,E 160 St & Tinton Ave,36005007700,40.820302,-73.903944,22.0,2719,7.595,7.0,6.223,1.372,0.82,358,7.6,50733.0,27.2,0.5990016638935108,5327.3,199.6,1.0,Prospect Av,0.35,1,Low,High,Moderate,601.0,360.0,Bronx,8.764,0.842,4.535,0.761,1.93
7932.1,W 144 St & Adam Clayton Powell Blvd,36061023200,40.820877,-73.939249,24.0,160,2.353,2.0,2.044,0.309,0.862,68,2.4,27967.0,52.4,0.920234604105572,18893.2,257.8,2.0,145 St,0.1,4,Low,High,Very High,3410.0,3138.0,Manhattan,2.44,0.859,2.111,0.873,1.16
7932.10,W 144 St & Adam Clayton Powell Blvd,36061023200,40.820877,-73.939249,24.0,8795,24.096,23.0,19.058,5.038,0.802,365,24.1,27967.0,52.4,0.920234604105572,18893.2,257.8,2.0,145 St,1.0,4,Low,High,Very High,3410.0,3138.0,Manhattan,24.908,0.806,22.058,0.791,1.13
7935.07,Brook Ave & E 157 St,36005007100,40.820713,-73.911759,21.0,4946,14.547,14.0,12.341,2.206,0.858,340,14.5,23148.0,36.4,0.7398692810457517,5789.7,575.4,0.0,Jackson Av,0.69,3,Low,High,High,1530.0,1132.0,Bronx,16.475,0.866,9.786,0.84,1.68
7940.02,E 155 St & Courtlandt Ave,36005006700,40.82057,-73.917579,19.0,2935,8.198,8.0,6.791,1.408,0.848,358,8.2,30191.0,54.9,0.831060606060606,12427.7,496.3,1.0,3 Av-149 St,0.43,3,Low,High,Very High,2640.0,2194.0,Bronx,8.448,0.862,7.545,0.809,1.12
7940.04,E 156 St & Courtlandt Ave,36005006900,40.82123860172,-73.9173299074173,23.0,3361,9.285,9.0,7.768,1.517,0.841,362,9.3,26608.0,39.1,0.8502772643253235,14390.0,571.5,0.0,3 Av-149 St,0.4,2,Low,High,Very High,2705.0,2300.0,Bronx,9.842,0.838,7.883,0.848,1.25
7942.07,Broadway & W 138 St,36061022301,40.82182,-73.95353,27.0,11775,32.349,30.5,25.431,6.918,0.819,364,32.3,50668.0,31.9,0.828352490421456,13971.4,24.2,1.0,137 St-City College,1.2,2,Low,High,Very High,2610.0,2162.0,Manhattan,32.774,0.829,31.272,0.792,1.05
7942.21,Riverside Dr & W 138 St,36061022500,40.823168,-73.955857,30.0,11008,30.242,30.5,24.706,5.536,0.845,364,30.2,53424.0,24.8,0.7366431451612904,15118.1,224.3,1.0,137 St-City College,1.01,3,Low,Elevated,High,3968.0,2923.0,Manhattan,29.815,0.864,31.308,0.799,0.95
7945.03,Walton Ave & E 151 St,36005006301,40.82090903827738,-73.92753845245076,29.0,7635,21.033,20.0,17.375,3.658,0.84,363,21.0,59924.0,34.5,0.735632183908046,3893.0,282.2,2.0,149 St-Grand Concourse,0.73,7,Mid-Low,High,High,3045.0,2240.0,Bronx,22.621,0.852,16.971,0.81,1.33
7945.07,Walton Ave & E 153 St,36005006301,40.822351,-73.926907,19.0,2533,7.279,7.0,5.555,1.724,0.775,348,7.3,59924.0,34.5,0.735632183908046,3893.0,438.5,2.0,149 St-Grand Concourse,0.38,7,Mid-Low,High,High,3045.0,2240.0,Bronx,7.705,0.782,6.175,0.757,1.25
7948.1,Intervale Ave & Westchester Ave,36005008700,40.821967,-73.896752,27.0,36,1.286,1.0,0.964,0.321,0.732,28,1.3,40188.0,36.9,0.727403156384505,9790.5,23.8,3.0,Intervale Av,0.05,5,Low,High,High,2091.0,1521.0,Bronx,1.238,0.69,1.429,0.857,0.87
7948.10,Intervale Ave & Westchester Ave,36005008700,40.821967,-73.896752,27.0,3059,8.427,8.0,6.493,1.934,0.792,363,8.4,40188.0,36.9,0.727403156384505,9790.5,23.8,3.0,Intervale Av,0.31,5,Low,High,High,2091.0,1521.0,Bronx,8.842,0.803,7.394,0.765,1.2
7952.02,Cauldwell Ave & E 161 St,36005007500,40.82188,-73.907521,18.0,6122,16.773,17.0,14.216,2.556,0.859,365,16.8,34259.0,43.3,0.7617283950617284,10675.6,547.1,0.0,Prospect Av,0.93,2,Low,High,High,2430.0,1851.0,Bronx,17.874,0.863,14.01,0.848,1.28
7954.12,Frederick Douglass Blvd & W 145 St,36061025900,40.823061,-73.941928,27.0,14563,39.899,40.0,33.934,5.964,0.861,365,39.9,79429.0,15.9,0.7120708748615725,23931.6,271.5,3.0,145 St,1.48,1,Mid-Low,Elevated,High,1806.0,1286.0,Manhattan,40.284,0.867,38.933,0.846,1.03
7957.11,E 158 St & Melrose Ave,36005006900,40.822215,-73.914688,23.0,4902,13.43,13.0,11.107,2.323,0.838,365,13.4,26608.0,39.1,0.8502772643253235,14390.0,726.4,0.0,3 Av-149 St,0.58,2,Low,High,Very High,2705.0,2300.0,Bronx,13.866,0.838,12.337,0.837,1.12
7959.18,Hamilton Pl & W 140 St,36061022500,40.822756,-73.951346,21.0,9132,25.019,25.0,20.118,4.901,0.813,365,25.0,53424.0,24.8,0.7366431451612904,15118.1,213.0,2.0,137 St-City College,1.19,3,Low,Elevated,High,3968.0,2923.0,Manhattan,25.349,0.816,24.192,0.804,1.05
7962.01,Concourse Village West & E 156 St,36005006100,40.823162,-73.923267,21.0,4818,13.273,12.0,11.226,2.047,0.841,363,13.3,72123.0,10.7,0.5765333333333333,7722.9,564.3,0.0,161 St-Yankee Stadium,0.63,2,Mid-Low,Moderate,Moderate,1875.0,1081.0,Bronx,15.33,0.853,8.01,0.811,1.91
7966.02,E 165 St & Fox St,36005012901,40.82394,-73.894025,27.0,3788,10.522,10.0,8.319,2.203,0.805,360,10.5,39409.0,45.1,0.7322247706422018,11152.7,82.2,3.0,Simpson St,0.39,2,Low,High,High,1744.0,1277.0,Bronx,11.486,0.819,8.117,0.768,1.42
7967.04,River Ave & E 151 St,36005006301,40.822217,-73.928939,27.0,11418,31.282,30.0,25.597,5.685,0.832,365,31.3,59924.0,34.5,0.735632183908046,3893.0,447.6,2.0,149 St-Grand Concourse,1.16,7,Mid-Low,High,High,3045.0,2240.0,Bronx,30.912,0.832,32.212,0.831,0.96
7970.05,E 163 St & Union Ave,36005012901,40.822545,-73.901824,24.0,5264,14.87,14.0,10.915,3.955,0.756,354,14.9,39409.0,45.1,0.7322247706422018,11152.7,329.2,2.0,Prospect Av,0.62,2,Low,High,High,1744.0,1277.0,Bronx,16.265,0.762,11.376,0.742,1.43
7971.07,W 147 St & Adam Clayton Powell Blvd,36061023600,40.82281,-73.937413,25.0,9609,26.326,26.0,20.682,5.644,0.796,365,26.3,43679.0,15.5,0.6401828471919896,17456.8,143.0,2.0,Harlem-148 St,1.05,3,Low,Moderate,Moderate,4594.0,2941.0,Manhattan,27.72,0.809,22.827,0.764,1.21
7974.01,3 Ave & E 163 St,36005014100,40.823872,-73.908699,27.0,4994,13.72,13.0,11.102,2.618,0.821,364,13.7,38816.0,27.2,0.7406064601186553,17125.3,753.1,0.0,Prospect Av,0.51,2,Low,High,High,3034.0,2247.0,Bronx,14.253,0.831,12.369,0.794,1.15
7976.08,Edgecombe Ave & W 145 St,36061022700,40.823498,-73.94386,31.0,16689,45.723,46.0,38.332,7.392,0.85,365,45.7,63574.0,20.3,0.7928003348681457,15851.8,146.0,2.0,145 St,1.47,1,Mid-Low,Elevated,Very High,2389.0,1894.0,Manhattan,46.72,0.86,43.221,0.825,1.08
7979.17,E 161 St & Park Ave,36005017300,40.824811,-73.916407,21.0,6488,17.775,17.0,14.088,3.688,0.81,365,17.8,33269.0,30.2,0.7078207381370826,13771.2,850.5,0.0,161 St-Yankee Stadium,0.85,3,Low,High,High,2276.0,1611.0,Bronx,18.575,0.819,15.769,0.789,1.18
7981.16,Broadway & W 142 St,36061022900,40.824686,-73.951947,23.0,8117,22.238,21.0,17.397,4.841,0.815,365,22.2,60346.0,30.6,0.7792338709677419,14100.7,246.7,2.0,145 St,0.97,2,Mid-Low,High,High,2976.0,2319.0,Manhattan,21.655,0.822,23.702,0.798,0.91
7981.27,W 140 St & Riverside Dr,36061022500,40.824013,-73.954743,23.0,3480,9.64,9.0,8.108,1.532,0.855,361,9.6,53424.0,24.8,0.7366431451612904,15118.1,240.3,2.0,137 St-City College,0.42,3,Low,Elevated,High,3968.0,2923.0,Manhattan,9.938,0.868,8.871,0.82,1.12
7983.02,Longfellow Ave & Aldus St,36005011900,40.82319448542357,-73.88762910982096,24.0,2486,8.342,7.0,6.04,2.302,0.75,298,8.3,44122.0,23.0,0.7226666666666667,11227.6,350.4,3.0,Hunts Point Av,0.35,1,Low,Elevated,High,1875.0,1355.0,Bronx,8.278,0.77,8.512,0.698,0.97
7983.04,Longfellow Ave & E 165 St,36005012102,40.825322,-73.887729,21.0,1388,4.392,3.5,3.313,1.079,0.792,316,4.4,28200.0,39.8,0.7657342657342657,11522.3,180.8,2.0,Whitlock Av,0.21,1,Low,High,High,572.0,438.0,Bronx,4.476,0.827,4.187,0.707,1.07
7984.04,Grand Concourse & E 156 St,36005006301,40.823429,-73.924689,21.0,6017,16.854,14.0,14.518,2.336,0.863,357,16.9,59924.0,34.5,0.735632183908046,3893.0,504.2,0.0,161 St-Yankee Stadium,0.8,7,Mid-Low,High,High,3045.0,2240.0,Bronx,18.323,0.874,13.08,0.833,1.4
7987.14,Rogers Pl & E 165 St,36005013100,40.82388366441761,-73.8974027708582,19.0,2239,7.153,6.0,5.856,1.297,0.834,313,7.2,19760.0,39.5,0.7438202247191011,9633.4,197.5,2.0,Intervale Av,0.38,3,Low,High,High,2225.0,1655.0,Bronx,7.996,0.851,5.0,0.793,1.6
7991.01,Tinton Ave & E 165 St,36005013500,40.824796,-73.90242,19.0,5262,14.496,14.0,10.92,3.576,0.768,363,14.5,26125.0,48.5,0.6043024771838331,9163.6,559.7,0.0,Intervale Av,0.76,2,Low,High,Moderate,1534.0,927.0,Bronx,15.111,0.773,12.922,0.756,1.17
7992.04,Bradhurst Ave & W 148 St,36061023100,40.825125,-73.941616,22.0,7979,21.92,21.0,17.401,4.519,0.809,364,21.9,69949.0,21.0,0.7665198237885462,14911.8,222.1,3.0,145 St,1.0,4,Mid-Low,Elevated,High,2724.0,2088.0,Manhattan,22.188,0.804,21.25,0.822,1.04
7995.04,Washington Ave & E 163 St,36005014100,40.824,-73.91089,23.0,9683,26.675,27.0,21.793,4.882,0.831,363,26.7,38816.0,27.2,0.7406064601186553,17125.3,874.4,0.0,Jackson Av,1.16,2,Low,High,High,3034.0,2247.0,Bronx,28.473,0.835,22.136,0.82,1.29
7997.08,W 145 St & Amsterdam Ave,36061023100,40.825244,-73.947257,24.0,11562,31.59,31.0,25.038,6.552,0.807,366,31.6,69949.0,21.0,0.7665198237885462,14911.8,261.0,3.0,145 St,1.32,4,Mid-Low,Elevated,High,2724.0,2088.0,Manhattan,32.069,0.817,30.385,0.779,1.06
8000.02,Concourse Village East & E 158 St,36005017300,40.823732,-73.919379,31.0,9971,27.393,28.0,21.964,5.429,0.817,364,27.4,33269.0,30.2,0.7078207381370826,13771.2,702.7,0.0,161 St-Yankee Stadium,0.88,3,Low,High,High,2276.0,1611.0,Bronx,28.69,0.82,24.107,0.811,1.19
8004.03,Westchester Ave & Southern Blvd,36005012701,40.824956,-73.891677,21.0,10526,28.838,29.0,22.956,5.882,0.809,365,28.8,34688.0,33.6,0.5610738255033557,6852.6,152.5,3.0,Simpson St,1.37,2,Low,High,Moderate,745.0,418.0,Bronx,30.64,0.818,24.317,0.786,1.26
8005.03,E 157 St & River Ave,36005006301,40.825737,-73.927311,19.0,5918,16.439,14.0,12.356,4.083,0.78,360,16.4,59924.0,34.5,0.735632183908046,3893.0,278.6,2.0,161 St-Yankee Stadium,0.87,7,Mid-Low,High,High,3045.0,2240.0,Bronx,16.806,0.807,15.51,0.713,1.08
8005.08,River Ave & E 153 St,36005006301,40.82441,-73.92818,27.0,3656,10.241,9.0,7.291,2.95,0.736,357,10.2,59924.0,34.5,0.735632183908046,3893.0,443.1,2.0,161 St-Yankee Stadium,0.38,7,Mid-Low,High,High,3045.0,2240.0,Bronx,9.758,0.754,11.465,0.691,0.85
8008.03,Prospect Ave & E 167 St,36005013100,40.826303,-73.898751,19.0,4637,12.739,12.0,9.39,3.349,0.754,364,12.7,19760.0,39.5,0.7438202247191011,9633.4,488.7,1.0,Intervale Av,0.67,3,Low,High,High,2225.0,1655.0,Bronx,13.085,0.757,11.875,0.747,1.1
8009.05,Adam Clayton Powell Blvd & W 151 St,36061023600,40.825289,-73.936232,18.0,7112,19.538,20.0,15.107,4.431,0.794,364,19.5,43679.0,15.5,0.6401828471919896,17456.8,157.9,1.0,Harlem-148 St,1.09,3,Low,Moderate,Moderate,4594.0,2941.0,Manhattan,20.356,0.8,17.466,0.777,1.17
8012.04,3 Ave & Franklin Ave,36005018502,40.82696,-73.907451,19.0,5729,15.696,16.0,13.041,2.655,0.838,365,15.7,28963.0,50.8,0.6623931623931624,9253.0,949.2,0.0,Prospect Av,0.83,3,Low,High,Moderate,2106.0,1395.0,Bronx,16.471,0.845,13.75,0.819,1.2
8013.07,St Nicholas Ave & W 150 St,36061023100,40.827212,-73.942722,26.0,8423,23.14,23.0,18.775,4.365,0.825,364,23.1,69949.0,21.0,0.7665198237885462,14911.8,297.9,4.0,145 St,0.89,4,Mid-Low,Elevated,High,2724.0,2088.0,Manhattan,23.792,0.841,21.51,0.785,1.11
8016.07,Park Ave & E 162 St,36005017300,40.825716,-73.915585,21.0,4536,14.0,14.0,11.389,2.611,0.824,324,14.0,33269.0,30.2,0.7078207381370826,13771.2,881.2,0.0,161 St-Yankee Stadium,0.67,3,Low,High,High,2276.0,1611.0,Bronx,14.957,0.834,11.511,0.798,1.3
8018.04,Riverside Dr & W 145 St,36061023300,40.827305,-73.951989,35.0,9816,26.893,26.0,20.978,5.915,0.817,365,26.9,84927.0,19.6,0.6848418756815703,11846.9,160.7,1.0,145 St,0.77,2,Mid-Low,Elevated,Moderate,2751.0,1884.0,Manhattan,25.019,0.834,31.596,0.777,0.79
8018.09,W 146 St & Broadway,36061022900,40.826969,-73.949738,30.0,12878,35.282,34.0,27.74,7.542,0.813,365,35.3,60346.0,30.6,0.7792338709677419,14100.7,70.0,1.0,145 St,1.18,2,Mid-Low,High,High,2976.0,2319.0,Manhattan,33.456,0.829,39.865,0.771,0.84
8020.01,Home St & Westchester Ave,36005012101,40.827629,-73.886659,21.0,5895,16.606,16.0,13.192,3.414,0.801,355,16.6,34464.0,32.4,0.7407757805108799,9142.4,126.8,1.0,Whitlock Av,0.79,1,Low,High,High,1057.0,783.0,Bronx,16.718,0.815,16.32,0.767,1.02
8021.11,Grand Concourse & E 161 St,36005019500,40.82713380423556,-73.9227358996868,27.0,13814,38.055,37.0,30.512,7.543,0.818,363,38.1,45661.0,39.7,0.8305586385497595,12295.1,259.8,2.0,161 St-Yankee Stadium,1.41,4,Low,High,Very High,2703.0,2245.0,Bronx,41.027,0.826,30.553,0.799,1.34
8024.05,E 169 St & Fox St,36005012500,40.827184,-73.893721,19.0,1722,4.892,5.0,3.884,1.009,0.81,352,4.9,55772.0,29.8,0.4126984126984127,8541.6,349.2,2.0,Freeman St,0.26,3,Low,High,Low,1449.0,598.0,Bronx,4.932,0.829,4.794,0.763,1.03
8029.28,Macombs Pl & W 152 St,36061023600,40.826406,-73.937948,33.0,10038,27.426,27.0,21.421,6.005,0.799,366,27.4,43679.0,15.5,0.6401828471919896,17456.8,307.2,2.0,Harlem-148 St,0.83,3,Low,Moderate,Moderate,4594.0,2941.0,Manhattan,27.599,0.8,26.99,0.797,1.02
8033.09,W 148 St & Amsterdam Ave,36061023100,40.827075,-73.945909,23.0,8688,23.868,24.0,19.503,4.365,0.835,364,23.9,69949.0,21.0,0.7665198237885462,14911.8,292.0,3.0,145 St,1.04,4,Mid-Low,Elevated,High,2724.0,2088.0,Manhattan,24.502,0.842,22.262,0.817,1.1
8036.05,Morris Ave & E 163 St,36005018302,40.827230499624726,-73.91765579597632,20.0,11197,30.677,30.0,26.016,4.66,0.854,365,30.7,68627.0,23.9,0.8071625344352618,12931.3,676.9,0.0,161 St-Yankee Stadium,1.53,1,Mid-Low,Elevated,Very High,1452.0,1172.0,Bronx,33.406,0.87,23.827,0.816,1.4
8040.03,E 167 St & Bryant Ave,36005012701,40.82675430693443,-73.88871818097057,20.0,2301,6.5,6.0,4.802,1.698,0.749,354,6.5,34688.0,33.6,0.5610738255033557,6852.6,206.5,3.0,Whitlock Av,0.32,2,Low,High,Moderate,745.0,418.0,Bronx,6.744,0.774,5.88,0.687,1.15
8044.09,Intervale Ave & Kelly St,36005013100,40.827301,-73.896372,20.0,1956,5.927,5.0,4.873,1.055,0.848,330,5.9,19760.0,39.5,0.7438202247191011,9633.4,454.2,2.0,Simpson St,0.3,3,Low,High,High,2225.0,1655.0,Bronx,5.97,0.856,5.823,0.83,1.03
8048.01,E 167 St & Franklin Ave,36005018502,40.82895,-73.90521,20.0,3155,8.764,8.0,6.994,1.769,0.804,360,8.8,28963.0,50.8,0.6623931623931624,9253.0,1036.8,0.0,Intervale Av,0.44,3,Low,High,Moderate,2106.0,1395.0,Bronx,9.066,0.813,7.99,0.779,1.13
8048.04,Boston Rd & E 167 St,36005013500,40.828199,-73.903719,21.0,5584,15.341,15.0,11.758,3.582,0.767,364,15.3,26125.0,48.5,0.6043024771838331,9163.6,890.5,0.0,Intervale Av,0.73,2,Low,High,Moderate,1534.0,927.0,Bronx,16.919,0.787,11.394,0.718,1.48
8049.05,Edgecombe Ave & W 150 St,36061023501,40.826881,-73.941427,20.0,2444,6.865,6.0,5.365,1.5,0.794,356,6.9,71893.0,17.3,0.7429889953851615,15733.5,330.9,4.0,145 St,0.34,5,Mid-Low,Elevated,High,2817.0,2093.0,Manhattan,6.906,0.819,6.765,0.733,1.02
8049.1,Convent Ave & W 151 St,36061023501,40.82831,-73.942924,24.0,59,1.405,1.0,1.071,0.333,0.762,42,1.4,71893.0,17.3,0.7429889953851615,15733.5,272.7,4.0,155 St,0.06,5,Mid-Low,Elevated,High,2817.0,2093.0,Manhattan,1.281,0.781,1.8,0.7,0.71
8049.10,Convent Ave & W 151 St,36061023501,40.82831,-73.942924,24.0,4614,12.641,12.0,10.293,2.348,0.82,365,12.6,71893.0,17.3,0.7429889953851615,15733.5,272.7,4.0,155 St,0.53,5,Mid-Low,Elevated,High,2817.0,2093.0,Manhattan,13.471,0.832,10.558,0.79,1.28
8052.01,Webster Ave & E 166 St,36005014300,40.828975,-73.911259,19.0,2546,7.132,7.0,6.095,1.036,0.868,357,7.1,12367.0,49.5,0.8506056527590848,5728.1,805.9,0.0,167 St,0.38,3,Low,High,Very High,743.0,632.0,Bronx,6.902,0.868,7.706,0.868,0.9
8052.02,E 165 St & Clay Ave,36005014300,40.82809,-73.91288,19.0,4147,11.393,11.0,9.819,1.574,0.874,364,11.4,12367.0,49.5,0.8506056527590848,5728.1,786.0,0.0,167 St,0.6,3,Low,High,Very High,743.0,632.0,Bronx,12.077,0.877,9.66,0.868,1.25
8054.04,Riverside Dr & W 148 St,36061023300,40.829114,-73.950426,22.0,5255,14.397,14.0,11.795,2.603,0.85,365,14.4,84927.0,19.6,0.6848418756815703,11846.9,285.0,1.0,145 St,0.65,2,Mid-Low,Elevated,Moderate,2751.0,1884.0,Manhattan,14.222,0.872,14.837,0.794,0.96
8057.02,Grand Concourse & E 164 St,36005019500,40.829608,-73.921461,22.0,7111,19.482,20.0,15.605,3.877,0.815,365,19.5,45661.0,39.7,0.8305586385497595,12295.1,400.2,2.0,161 St-Yankee Stadium,0.89,4,Low,High,Very High,2703.0,2245.0,Bronx,20.073,0.828,18.0,0.784,1.12
8060.01,Freeman St & Southern Blvd,36005012500,40.830051,-73.892103,23.0,4939,13.719,13.0,10.606,3.114,0.783,360,13.7,55772.0,29.8,0.4126984126984127,8541.6,21.0,1.0,Freeman St,0.6,3,Low,High,Low,1449.0,598.0,Bronx,14.446,0.799,11.882,0.744,1.22
8061.01,Jerome Ave & Anderson Ave,36005018900,40.830179,-73.928747,19.0,2555,7.078,6.0,5.798,1.28,0.853,361,7.1,54056.0,25.9,0.7691803278688525,8577.8,345.3,2.0,161 St-Yankee Stadium,0.37,4,Low,High,High,3050.0,2346.0,Bronx,6.981,0.88,7.33,0.782,0.95
8064.03,Union Ave & E 169 St,36005015100,40.82995,-73.898802,19.0,3382,9.266,9.0,6.899,2.367,0.754,365,9.3,31298.0,31.7,0.6995748700991969,10132.4,583.7,0.0,Freeman St,0.49,3,Low,High,High,2117.0,1481.0,Bronx,9.801,0.759,7.923,0.743,1.24
